rider_record_id,policy_id,customer_id,rider_type_id,rider_premium,rider_sum_assured,rider_start_date,rider_end_date,rider_status
RDR0002337,POL0003907,CUST007003,R05,6333,311459,2022-03-17,2036-03-17,Lapsed
RDR0002338,POL0000406,CUST007467,R02,7472,713728,2017-03-27,2026-03-27,Active
RDR0002339,POL0004625,CUST007176,R03,4185,1096652,2019-06-07,2044-06-07,Active
RDR0002340,POL0001638,CUST009620,R02,4473,309213,2012-11-07,2024-11-07,Matured
RDR0002341,POL0009076,CUST005650,R02,7355,1133466,2020-12-05,2034-12-05,Active
RDR0002342,POL0005267,CUST003916,R03,3375,1873295,2020-02-16,2037-02-16,Active
RDR0002343,POL0005760,CUST002036,R02,7518,815134,2010-11-02,2020-11-02,Matured
RDR0002344,POL0014524,CUST001388,R04,5997,821972,2021-07-01,2037-07-01,Active
RDR0002345,POL0009677,CUST007971,R03,3580,1799995,2018-08-12,2034-08-12,Active
RDR0002346,POL0010483,CUST005975,R02,2766,1604900,2015-06-11,2028-06-11,Lapsed
RDR0002347,POL0004987,CUST006751,R03,7578,846808,2018-01-12,2030-01-12,Active
RDR0002348,POL0005604,CUST009976,R01,7220,1178795,2022-12-03,2032-12-03,Active
RDR0002349,POL0012828,CUST004890,R03,5273,1530742,2013-07-26,2029-07-26,Active
RDR0002350,POL0001950,CUST001717,R05,5437,301501,2022-01-10,2043-01-10,Active
RDR0002351,POL0008364,CUST009445,R01,6279,231382,2015-05-08,2048-05-08,Lapsed
RDR0002352,POL0002490,CUST001222,R05,4768,434866,2021-05-05,2050-05-05,Active
RDR0002353,POL0011963,CUST009897,R05,4022,312678,2011-06-14,2030-06-14,Active
RDR0002354,POL0000034,CUST007521,R03,2086,607607,2021-07-19,2038-07-19,Active
RDR0002355,POL0002601,CUST005288,R01,3569,648237,2020-04-19,2031-04-19,Active
RDR0002356,POL0004605,CUST001102,R02,1640,1320037,2014-08-25,2020-08-25,Matured
RDR0002357,POL0000761,CUST001288,R03,5328,918886,2022-07-03,2030-07-03,Active
RDR0002358,POL0003000,CUST003159,R02,6617,1891398,2011-12-20,2035-12-20,Active
RDR0002359,POL0006187,CUST007354,R02,4298,411207,2012-04-15,2019-04-15,Matured
RDR0002360,POL0009919,CUST008430,R03,1752,510462,2016-02-15,2023-02-15,Matured
RDR0002361,POL0010041,CUST003763,R02,4749,570490,2023-03-28,2039-03-28,Lapsed
RDR0002362,POL0000724,CUST009364,R05,6090,615780,2010-10-23,2027-10-23,Surrendered
RDR0002363,POL0005975,CUST001870,R01,6759,944031,2018-06-30,2038-06-30,Active
RDR0002364,POL0000344,CUST005216,R02,5261,1275102,2021-11-10,2029-11-10,Active
RDR0002365,POL0007954,CUST005187,R01,7203,726986,2012-08-03,2028-08-03,Active
RDR0002366,POL0002763,CUST006899,R03,4325,1405714,2021-07-17,2043-07-17,Active
RDR0002367,POL0004851,CUST001223,R04,1675,960671,2011-11-18,2024-11-18,Matured
RDR0002368,POL0011018,CUST001109,R01,7208,1313672,2016-11-21,2031-11-21,Active
RDR0002369,POL0003481,CUST003299,R04,4685,1510760,2010-12-14,2021-12-14,Matured
RDR0002370,POL0011993,CUST006059,R01,6231,656492,2023-04-18,2037-04-18,Active
RDR0002371,POL0001713,CUST000675,R02,4071,1794482,2013-04-25,2029-04-25,Surrendered
RDR0002372,POL0006175,CUST000372,R01,1070,583342,2020-03-07,2040-03-07,Active
RDR0002373,POL0010385,CUST004231,R02,7082,1586380,2010-07-25,2039-07-25,Active
RDR0002374,POL0013516,CUST000190,R01,1646,1353699,2021-06-19,2028-06-19,Active
RDR0002375,POL0014277,CUST002213,R03,6447,1366281,2015-10-25,2033-10-25,Surrendered
RDR0002376,POL0005972,CUST003593,R02,3710,830151,2016-06-22,2028-06-22,Active
RDR0002377,POL0005874,CUST006181,R05,6279,347437,2015-09-08,2031-09-08,Active
RDR0002378,POL0004701,CUST006502,R02,7292,1378074,2023-10-16,2044-10-16,Active
RDR0002379,POL0013975,CUST003007,R03,1140,995730,2011-09-21,2017-09-21,Matured
RDR0002380,POL0009105,CUST000270,R02,5952,436825,2016-08-28,2040-08-28,Active
RDR0002381,POL0010205,CUST007431,R02,1009,726809,2022-04-15,2034-04-15,Active
RDR0002382,POL0000220,CUST008741,R02,3755,427414,2010-04-10,2020-04-10,Matured
RDR0002383,POL0001125,CUST006124,R01,7251,248931,2013-12-30,2038-12-30,Active
RDR0002384,POL0006330,CUST003320,R04,5292,1271241,2021-05-19,2030-05-19,Active
RDR0002385,POL0014352,CUST004508,R01,3310,1277514,2017-06-14,2037-06-14,Active
RDR0002386,POL0004908,CUST005537,R04,6241,610402,2019-02-18,2051-02-18,Active
RDR0002387,POL0000091,CUST000825,R01,5404,1651956,2021-12-26,2038-12-26,Active
RDR0002388,POL0011911,CUST004466,R02,3292,1152330,2020-01-20,2033-01-20,Active
RDR0002389,POL0001688,CUST002085,R02,6742,1627048,2024-03-19,2039-03-19,Active
RDR0002390,POL0007863,CUST009949,R01,6299,1737052,2012-06-11,2019-06-11,Matured
RDR0002391,POL0008384,CUST005145,R02,2776,1412271,2020-03-08,2042-03-08,Active
RDR0002392,POL0005681,CUST008887,R05,2773,1828151,2024-03-14,2032-03-14,Active
RDR0002393,POL0009865,CUST004232,R05,1092,656766,2011-02-10,2030-02-10,Active
RDR0002394,POL0009605,CUST009184,R02,2942,1786895,2014-11-15,2025-11-15,Active
RDR0002395,POL0001232,CUST004756,R05,6119,1818875,2018-04-18,2024-04-18,Matured
RDR0002396,POL0009570,CUST007300,R01,3445,1305135,2010-06-04,2050-06-04,Active
RDR0002397,POL0007122,CUST003038,R03,5870,639522,2023-10-09,2035-10-09,Active
RDR0002398,POL0012954,CUST008107,R04,5245,648220,2018-07-14,2036-07-14,Active
RDR0002399,POL0011137,CUST002856,R02,5199,1025412,2020-11-24,2039-11-24,Active
RDR0002400,POL0001379,CUST002605,R01,2911,380200,2017-12-17,2027-12-17,Active
RDR0002401,POL0010988,CUST002647,R01,7925,1773652,2014-02-10,2027-02-10,Active
RDR0002402,POL0014196,CUST004488,R04,5052,1856861,2012-12-14,2041-12-14,Active
RDR0002403,POL0007779,CUST005986,R04,7874,259786,2018-02-15,2038-02-15,Active
RDR0002404,POL0010156,CUST000746,R01,2731,203779,2011-07-26,2020-07-26,Matured
RDR0002405,POL0009490,CUST000401,R04,1273,1487613,2012-04-30,2023-04-30,Matured
RDR0002406,POL0010598,CUST000014,R04,2228,763071,2010-06-27,2029-06-27,Surrendered
RDR0002407,POL0008410,CUST000156,R01,7019,1540397,2018-02-07,2029-02-07,Active
RDR0002408,POL0001499,CUST004283,R02,1282,1451011,2022-07-08,2033-07-08,Active
RDR0002409,POL0007724,CUST001612,R02,1033,500587,2024-04-28,2043-04-28,Lapsed
RDR0002410,POL0000043,CUST007899,R03,2134,284857,2023-05-01,2029-05-01,Active
RDR0002411,POL0013726,CUST004427,R05,3546,537945,2017-01-21,2030-01-21,Active
RDR0002412,POL0014473,CUST001267,R04,1089,1499847,2023-04-04,2031-04-04,Active
RDR0002413,POL0004866,CUST008248,R01,2773,382445,2019-06-27,2034-06-27,Active
RDR0002414,POL0008901,CUST002628,R03,6276,1393516,2021-12-31,2039-12-31,Active
RDR0002415,POL0013387,CUST005302,R02,3088,233881,2011-09-23,2028-09-23,Active
RDR0002416,POL0001031,CUST009714,R03,6568,1263565,2024-03-23,2064-03-23,Active
RDR0002417,POL0014462,CUST001771,R02,4385,1023549,2016-09-08,2023-09-08,Matured
RDR0002418,POL0002769,CUST008106,R02,1714,995220,2019-09-24,2034-09-24,Active
RDR0002419,POL0005223,CUST001482,R02,7277,1581967,2023-03-06,2063-03-06,Active
RDR0002420,POL0007592,CUST004155,R04,1574,218898,2016-01-16,2032-01-16,Active
RDR0002421,POL0000704,CUST001221,R04,3158,1843975,2011-03-01,2019-03-01,Matured
RDR0002422,POL0001612,CUST006276,R03,5623,270345,2019-07-16,2033-07-16,Active
RDR0002423,POL0001268,CUST008014,R02,6623,1661498,2013-07-26,2030-07-26,Active
RDR0002424,POL0008045,CUST004093,R02,6458,1157182,2015-01-17,2035-01-17,Active
RDR0002425,POL0014738,CUST008753,R02,1529,903486,2017-11-24,2053-11-24,Active
RDR0002426,POL0004423,CUST006640,R01,7999,822654,2020-11-03,2029-11-03,Active
RDR0002427,POL0003547,CUST002802,R05,7961,271462,2022-08-02,2037-08-02,Active
RDR0002428,POL0014216,CUST006833,R03,7984,744187,2014-04-19,2036-04-19,Active
RDR0002429,POL0009972,CUST000923,R01,2884,237929,2019-04-22,2034-04-22,Active
RDR0002430,POL0005617,CUST002996,R03,4276,1280885,2010-11-23,2023-11-23,Matured
RDR0002431,POL0004231,CUST000418,R02,3161,1085278,2010-05-11,2026-05-11,Lapsed
RDR0002432,POL0010285,CUST002896,R04,6352,388782,2014-02-16,2034-02-16,Active
RDR0002433,POL0007445,CUST002748,R05,4697,1395336,2014-03-24,2024-03-24,Matured
RDR0002434,POL0013552,CUST008620,R02,4237,1402572,2016-03-26,2026-03-26,Active
RDR0002435,POL0008458,CUST004337,R01,2754,771498,2023-01-20,2040-01-20,Lapsed
RDR0002436,POL0001396,CUST005095,R04,2676,882973,2016-01-15,2021-01-15,Matured
RDR0002437,POL0001913,CUST007068,R01,5500,1133395,2022-09-26,2054-09-26,Surrendered
RDR0002438,POL0006991,CUST002598,R03,1800,914390,2020-08-28,2039-08-28,Active
RDR0002439,POL0002304,CUST004682,R02,4090,1026833,2018-05-28,2038-05-28,Active
RDR0002440,POL0002922,CUST008247,R02,7501,1362259,2019-05-14,2033-05-14,Surrendered
RDR0002441,POL0006577,CUST008009,R04,5999,726364,2011-12-01,2025-12-01,Active
RDR0002442,POL0006716,CUST007485,R01,6250,1309116,2010-03-27,2050-03-27,Active
RDR0002443,POL0001872,CUST009838,R05,4487,1960871,2012-01-21,2020-01-21,Matured
RDR0002444,POL0013353,CUST006666,R02,2097,1326322,2018-01-08,2036-01-08,Active
RDR0002445,POL0005029,CUST009999,R02,5181,515019,2014-10-02,2036-10-02,Active
RDR0002446,POL0000167,CUST000463,R02,3304,1097213,2014-02-10,2021-02-10,Matured
RDR0002447,POL0010403,CUST005655,R03,1378,845919,2010-07-13,2033-07-13,Active
RDR0002448,POL0003802,CUST006893,R04,7820,1117323,2013-09-21,2018-09-21,Matured
RDR0002449,POL0008581,CUST001016,R03,1922,868354,2010-01-04,2021-01-04,Matured
RDR0002450,POL0013908,CUST004996,R03,1146,986513,2017-07-29,2049-07-29,Lapsed
RDR0002451,POL0013500,CUST006662,R03,3456,442558,2014-04-13,2030-04-13,Lapsed
RDR0002452,POL0000087,CUST005651,R01,1964,510096,2013-01-16,2040-01-16,Active
RDR0002453,POL0006694,CUST005271,R04,7077,1726750,2015-07-28,2020-07-28,Matured
RDR0002454,POL0009352,CUST004822,R05,1812,1458143,2013-02-17,2049-02-17,Active
RDR0002455,POL0006252,CUST002747,R01,2295,989138,2011-06-25,2019-06-25,Matured
RDR0002456,POL0002991,CUST004159,R01,3246,1870767,2023-12-29,2042-12-29,Active
RDR0002457,POL0010304,CUST002192,R01,5991,1781778,2016-05-29,2032-05-29,Active
RDR0002458,POL0007900,CUST004961,R03,4184,1165769,2021-09-07,2049-09-07,Active
RDR0002459,POL0004814,CUST009271,R01,1283,1557739,2017-07-03,2030-07-03,Active
RDR0002460,POL0013895,CUST009404,R02,1430,994527,2021-07-30,2041-07-30,Active
RDR0002461,POL0010225,CUST009525,R01,6795,1217730,2017-05-06,2033-05-06,Active
RDR0002462,POL0007970,CUST006756,R02,7206,1823432,2018-03-21,2024-03-21,Matured
RDR0002463,POL0007990,CUST000428,R02,3215,340283,2011-02-05,2035-02-05,Surrendered
RDR0002464,POL0007116,CUST002623,R04,1206,587317,2017-05-24,2040-05-24,Active
RDR0002465,POL0000904,CUST009427,R01,3394,1625531,2020-01-27,2025-01-27,Matured
RDR0002466,POL0002686,CUST002938,R01,7652,1081054,2018-02-13,2029-02-13,Active
RDR0002467,POL0006412,CUST000492,R02,2145,1333350,2019-05-25,2035-05-25,Active
RDR0002468,POL0014552,CUST001065,R04,2729,1568601,2017-06-18,2026-06-18,Active
RDR0002469,POL0014936,CUST005609,R02,2362,391823,2021-12-04,2028-12-04,Active
RDR0002470,POL0003215,CUST003599,R01,1538,1539313,2023-03-28,2043-03-28,Lapsed
RDR0002471,POL0001573,CUST004473,R03,2361,1241666,2010-05-10,2020-05-10,Matured
RDR0002472,POL0007352,CUST005412,R04,1534,1848410,2014-02-01,2032-02-01,Active
RDR0002473,POL0004442,CUST001822,R03,3916,1929717,2013-07-13,2029-07-13,Active
RDR0002474,POL0006977,CUST000182,R02,2328,722983,2011-07-10,2029-07-10,Active
RDR0002475,POL0003501,CUST000419,R01,1056,1947623,2015-05-05,2020-05-05,Matured
RDR0002476,POL0013383,CUST004196,R04,7842,1421616,2020-12-19,2040-12-19,Active
RDR0002477,POL0001974,CUST001546,R04,4353,1346953,2020-11-20,2048-11-20,Lapsed
RDR0002478,POL0007873,CUST009180,R04,7652,603322,2020-05-08,2038-05-08,Active
RDR0002479,POL0002237,CUST005539,R01,5983,1342607,2018-09-09,2026-09-09,Active
RDR0002480,POL0007731,CUST000977,R02,7205,1564917,2012-04-26,2040-04-26,Active
RDR0002481,POL0009824,CUST005704,R03,5780,1330638,2020-03-17,2029-03-17,Claimed-Other
RDR0002482,POL0010573,CUST002857,R01,3046,1973170,2021-01-05,2037-01-05,Active
RDR0002483,POL0007205,CUST006442,R03,1455,311646,2021-07-03,2034-07-03,Active
RDR0002484,POL0013123,CUST001229,R02,5723,1581590,2018-11-18,2031-11-18,Active
RDR0002485,POL0009804,CUST006738,R02,7337,250590,2020-02-27,2031-02-27,Active
RDR0002486,POL0008851,CUST006420,R03,6189,1828340,2023-08-29,2039-08-29,Active
RDR0002487,POL0002973,CUST003038,R02,1406,408512,2021-05-31,2027-05-31,Active
RDR0002488,POL0001561,CUST007656,R01,5637,498620,2016-12-07,2050-12-07,Active
RDR0002489,POL0005736,CUST009600,R03,5032,207671,2022-12-14,2042-12-14,Active
RDR0002490,POL0005539,CUST005070,R01,5743,1916724,2011-05-15,2050-05-15,Lapsed
RDR0002491,POL0011770,CUST007616,R05,5506,1452339,2015-06-02,2024-06-02,Matured
RDR0002492,POL0012470,CUST002907,R03,6425,775983,2016-11-17,2022-11-17,Matured
RDR0002493,POL0002512,CUST008967,R01,3441,839516,2013-06-25,2027-06-25,Active
RDR0002494,POL0014961,CUST008306,R05,6078,466298,2023-08-25,2057-08-25,Lapsed
RDR0002495,POL0008037,CUST007829,R01,2675,1209303,2015-09-13,2037-09-13,Active
RDR0002496,POL0009622,CUST004248,R01,6076,1735538,2019-02-19,2039-02-19,Active
RDR0002497,POL0014988,CUST002239,R03,3420,1749202,2022-07-18,2057-07-18,Active
RDR0002498,POL0005184,CUST006950,R04,6990,348054,2018-05-25,2035-05-25,Active
RDR0002499,POL0004377,CUST005269,R05,5760,208694,2011-01-31,2027-01-31,Active
RDR0002500,POL0005824,CUST008732,R02,6957,272077,2010-10-17,2041-10-17,Surrendered
RDR0002501,POL0000792,CUST003013,R03,2766,581699,2013-10-26,2043-10-26,Active
RDR0002502,POL0009839,CUST008964,R02,3738,1537016,2016-04-21,2024-04-21,Matured
RDR0002503,POL0006770,CUST006755,R05,6380,1015056,2014-07-18,2038-07-18,Active
RDR0002504,POL0010654,CUST004877,R05,2662,1784845,2023-11-13,2048-11-13,Active
RDR0002505,POL0005697,CUST008691,R04,3775,332172,2019-12-23,2052-12-23,Active
RDR0002506,POL0011410,CUST000892,R02,1375,1838492,2012-10-10,2022-10-10,Matured
RDR0002507,POL0005524,CUST009864,R03,6563,963818,2020-09-09,2030-09-09,Active
RDR0002508,POL0009199,CUST009720,R02,6823,1373706,2018-12-22,2031-12-22,Active
RDR0002509,POL0007026,CUST001351,R02,1135,1205117,2016-11-27,2054-11-27,Active
RDR0002510,POL0008526,CUST007526,R02,4727,1881685,2011-08-02,2031-08-02,Active
RDR0002511,POL0007685,CUST002863,R04,7842,1466981,2019-02-01,2042-02-01,Active
RDR0002512,POL0006060,CUST000682,R03,7708,621559,2022-12-03,2028-12-03,Active
RDR0002513,POL0006062,CUST004878,R03,6021,652950,2022-07-02,2039-07-02,Lapsed
RDR0002514,POL0008472,CUST006805,R04,3320,941206,2014-10-25,2021-10-25,Matured
RDR0002515,POL0013664,CUST009331,R05,7775,1326827,2011-10-20,2035-10-20,Active
RDR0002516,POL0006643,CUST000878,R05,4474,494150,2013-10-24,2027-10-24,Active
RDR0002517,POL0002821,CUST002559,R01,1617,874100,2017-10-31,2044-10-31,Active
RDR0002518,POL0003107,CUST006146,R01,2468,905749,2020-12-08,2027-12-08,Active
RDR0002519,POL0010711,CUST001124,R04,3570,655177,2015-01-04,2029-01-04,Active
RDR0002520,POL0003862,CUST000742,R03,1456,256994,2020-05-15,2050-05-15,Active
RDR0002521,POL0011703,CUST003455,R01,4396,1418917,2019-09-02,2039-09-02,Active
RDR0002522,POL0006986,CUST002260,R05,5138,861411,2018-10-09,2049-10-09,Active
RDR0002523,POL0014984,CUST005065,R05,3046,248452,2019-09-12,2039-09-12,Active
RDR0002524,POL0012737,CUST006778,R01,3014,1182423,2017-12-21,2025-12-21,Active
RDR0002525,POL0003089,CUST001233,R01,7143,447004,2015-08-14,2027-08-14,Active
RDR0002526,POL0002256,CUST000190,R04,3910,1487032,2022-12-11,2032-12-11,Active
RDR0002527,POL0004398,CUST006240,R01,1798,1818696,2011-04-20,2028-04-20,Active
RDR0002528,POL0006301,CUST001278,R05,2025,1269180,2019-12-06,2024-12-06,Matured
RDR0002529,POL0006391,CUST006188,R02,5343,1961430,2010-09-02,2020-09-02,Matured
RDR0002530,POL0000539,CUST000608,R04,3840,1525135,2019-09-24,2042-09-24,Active
RDR0002531,POL0011130,CUST000474,R02,2623,1182570,2015-05-27,2040-05-27,Active
RDR0002532,POL0002414,CUST008919,R02,1554,1887280,2017-05-24,2032-05-24,Active
RDR0002533,POL0014001,CUST007935,R05,1037,591809,2017-09-02,2026-09-02,Active
RDR0002534,POL0007137,CUST000365,R04,4320,704773,2013-03-31,2032-03-31,Active
RDR0002535,POL0004615,CUST001933,R05,7339,615263,2016-10-20,2029-10-20,Active
RDR0002536,POL0009371,CUST003282,R04,1886,1308302,2017-01-28,2022-01-28,Matured
RDR0002537,POL0005502,CUST006866,R03,7897,1200165,2010-06-21,2028-06-21,Active
RDR0002538,POL0002612,CUST007735,R03,4241,496690,2014-09-11,2024-09-11,Matured
RDR0002539,POL0003230,CUST003415,R04,6846,1846330,2018-10-27,2038-10-27,Active
RDR0002540,POL0011079,CUST007247,R03,4477,1786331,2019-05-14,2027-05-14,Active
RDR0002541,POL0001471,CUST002872,R01,5621,1026334,2012-12-01,2025-12-01,Active
RDR0002542,POL0007603,CUST002228,R04,5931,1774285,2019-12-31,2025-12-31,Active
RDR0002543,POL0007627,CUST004193,R01,1999,1763416,2017-08-30,2027-08-30,Active
RDR0002544,POL0011833,CUST000726,R01,3212,1191975,2020-06-18,2039-06-18,Active
RDR0002545,POL0003798,CUST003892,R04,2422,1924559,2023-05-27,2043-05-27,Active
RDR0002546,POL0000742,CUST006117,R01,4281,642950,2022-09-08,2037-09-08,Active
RDR0002547,POL0000781,CUST009141,R04,1643,500094,2021-03-13,2030-03-13,Active
RDR0002548,POL0007415,CUST009651,R03,1706,330025,2010-06-29,2024-06-29,Matured
RDR0002549,POL0014106,CUST004278,R02,3151,255403,2016-07-08,2024-07-08,Matured
RDR0002550,POL0006494,CUST001386,R02,5773,510590,2024-04-29,2060-04-29,Active
RDR0002551,POL0002768,CUST009332,R05,3374,1888786,2011-04-30,2028-04-30,Active
RDR0002552,POL0010700,CUST001516,R05,1398,693386,2021-11-23,2040-11-23,Active
RDR0002553,POL0010977,CUST002387,R04,2879,386221,2010-12-19,2031-12-19,Active
RDR0002554,POL0006735,CUST006568,R01,2547,987448,2022-10-19,2033-10-19,Active
RDR0002555,POL0012877,CUST002732,R04,3743,777496,2022-01-18,2048-01-18,Lapsed
RDR0002556,POL0009715,CUST008227,R01,7741,1041554,2016-05-11,2046-05-11,Active
RDR0002557,POL0013169,CUST000741,R01,1529,463647,2020-12-08,2040-12-08,Active
RDR0002558,POL0002317,CUST005583,R04,7451,570403,2015-01-11,2026-01-11,Active
RDR0002559,POL0005680,CUST009267,R01,1060,1021502,2022-09-17,2043-09-17,Active
RDR0002560,POL0001073,CUST008617,R02,5672,885536,2020-06-20,2026-06-20,Active
RDR0002561,POL0006406,CUST009076,R02,2679,396369,2018-03-28,2047-03-28,Active
RDR0002562,POL0004446,CUST002078,R03,5160,842846,2018-02-14,2023-02-14,Matured
RDR0002563,POL0014546,CUST002820,R03,5210,1447749,2019-10-02,2039-10-02,Active
RDR0002564,POL0004693,CUST002603,R01,7464,1327771,2016-07-19,2031-07-19,Active
RDR0002565,POL0003212,CUST008267,R01,6720,533481,2018-12-19,2037-12-19,Active
RDR0002566,POL0007167,CUST005445,R03,1926,333075,2022-08-09,2035-08-09,Active
RDR0002567,POL0006348,CUST000883,R04,2661,1960208,2017-05-30,2027-05-30,Claimed-Death
RDR0002568,POL0005480,CUST008554,R03,7905,1264491,2019-01-30,2035-01-30,Active
RDR0002569,POL0012667,CUST006812,R04,3967,1122969,2017-01-27,2030-01-27,Lapsed
RDR0002570,POL0001310,CUST008202,R01,3550,307314,2014-05-03,2028-05-03,Active
RDR0002571,POL0002298,CUST006126,R05,2528,1317219,2020-09-20,2027-09-20,Active
RDR0002572,POL0005295,CUST002709,R02,3978,230924,2015-09-21,2022-09-21,Matured
RDR0002573,POL0001306,CUST007517,R05,1326,1341521,2021-08-24,2039-08-24,Surrendered
RDR0002574,POL0006996,CUST001228,R02,7993,1492360,2019-06-02,2051-06-02,Active
RDR0002575,POL0007789,CUST008299,R03,2841,892269,2010-06-07,2033-06-07,Active
RDR0002576,POL0012489,CUST001725,R03,2313,1132060,2012-12-13,2022-12-13,Matured
RDR0002577,POL0009750,CUST009602,R02,3620,1826738,2024-04-02,2035-04-02,Active
RDR0002578,POL0010296,CUST005568,R04,2547,1651077,2023-01-22,2033-01-22,Lapsed
RDR0002579,POL0011786,CUST001103,R04,3537,709967,2012-10-22,2032-10-22,Active
RDR0002580,POL0005526,CUST003024,R01,2413,409956,2024-04-25,2034-04-25,Active
RDR0002581,POL0001802,CUST005177,R02,1000,731718,2022-08-15,2027-08-15,Active
RDR0002582,POL0005807,CUST001098,R02,5870,1418742,2023-04-21,2035-04-21,Active
RDR0002583,POL0002593,CUST005499,R01,3734,219245,2016-10-18,2033-10-18,Active
RDR0002584,POL0011066,CUST001272,R04,2822,381053,2021-06-26,2039-06-26,Active
RDR0002585,POL0007623,CUST009230,R05,6479,1952575,2016-02-04,2031-02-04,Active
RDR0002586,POL0014512,CUST005777,R03,5608,578888,2017-06-02,2038-06-02,Active
RDR0002587,POL0010171,CUST001555,R04,1572,680841,2014-04-09,2024-04-09,Matured
RDR0002588,POL0013742,CUST007197,R05,2411,482390,2011-06-21,2022-06-21,Matured
RDR0002589,POL0002296,CUST002178,R01,2886,1523813,2020-03-16,2026-03-16,Active
RDR0002590,POL0008709,CUST004396,R02,7969,1142159,2017-02-28,2038-02-28,Active
RDR0002591,POL0012038,CUST009645,R01,3065,872228,2015-07-03,2020-07-03,Matured
RDR0002592,POL0010616,CUST008367,R01,6070,926287,2018-04-01,2045-04-01,Active
RDR0002593,POL0007907,CUST006871,R04,1972,1684968,2022-12-03,2032-12-03,Active
RDR0002594,POL0011863,CUST007683,R01,5556,1895656,2014-12-21,2047-12-21,Active
RDR0002595,POL0011395,CUST005690,R04,5012,343522,2012-08-03,2028-08-03,Active
RDR0002596,POL0004867,CUST002610,R01,6893,408087,2019-06-18,2039-06-18,Active
RDR0002597,POL0012925,CUST003976,R03,7635,1489178,2014-06-21,2050-06-21,Active
RDR0002598,POL0007913,CUST000042,R03,6448,1411823,2018-05-30,2038-05-30,Active
RDR0002599,POL0010304,CUST002192,R05,4105,603740,2016-05-29,2032-05-29,Active
RDR0002600,POL0000173,CUST007629,R03,1399,1307830,2020-09-03,2038-09-03,Active
RDR0002601,POL0000156,CUST006405,R01,3794,1959325,2011-05-23,2017-05-23,Matured
RDR0002602,POL0010574,CUST005284,R04,3645,329119,2013-01-05,2022-01-05,Matured
RDR0002603,POL0014091,CUST003174,R02,4458,1265401,2021-01-03,2037-01-03,Active
RDR0002604,POL0004336,CUST004203,R02,5861,1111652,2021-03-18,2038-03-18,Active
